Month,Day,Hour,H,L,N,T,W,WD,WS,SpeedLimit,near_accident
1,17,14,95.12,1235.8737020332424,96.3,-3.6995709749708174,1872.6513527664672,4.5,1.0,60.0,1
1,17,15,92.72,0.0,96.43,-2.7895842398039528,1043.5322627676096,92.0,20.0,70.0,1
1,17,16,82.88,19281.32712725341,98.67,-2.4825575245238745,453.3500497134305,2.0,4.5,80.0,0
1,17,17,93.95,28914.351966609152,99.4,-1.4986006995553491,1767.536662632614,96.5,13.0,70.0,1
1,17,18,95.87,8800.547032098953,103.5,1.3306785909326393,1631.0945215867016,4.5,3.5,60.0,1
1,17,19,80.85,2842.555374269434,101.59,2.6887201362250948,31.08427313238844,93.0,22.5,60.0,1
1,17,20,74.58,502.85537777213347,99.32,1.1850955081395829,10.121138202249437,0.0,11.0,60.0,0
1,17,21,84.52,0.0,97.16,-2.731720266434144,47.93954505766612,0.0,0.0,70.0,1
1,17,22,76.23,0.0,94.51,-2.88795645820638,0.0,4.5,15.0,60.0,1
1,17,23,81.73,0.0,88.19,-5.745261906971246,0.07467974976962992,43.5,27.5,70.0,0
1,18,0,82.73,0.0,82.45,-7.2988641427737635,0.0,40.5,6.0,60.0,0
1,18,1,79.69,1723.5858795466063,82.76,-8.776025540881212,0.0,40.5,17.0,60.0,1
1,18,2,71.39,911.6303004879929,83.62,-8.417117032617405,0.0,31.5,50.0,60.0,1
1,18,3,79.7,0.0,81.57,-8.168387651882442,3.860832567456409,0.0,73.5,60.0,1
1,18,4,71.08,0.0,81.49,-8.378064809635175,26.99094856257365,139.5,101.0,60.0,1
1,18,5,81.73,0.0,84.2,-7.591743437834713,7.966375363506356,161.5,62.0,60.0,1
1,18,6,77.2,9654.477082159729,83.84,-6.645966501728801,0.0,96.5,98.5,80.0,1
1,18,7,86.39,28079.938333923412,84.04,-5.64311516712605,0.1681039139512037,147.0,107.5,80.0,1
1,18,8,72.9,28115.765287249695,85.5,-5.398722123095931,0.0,221.0,62.5,80.0,0
1,18,9,84.88,40763.34159622161,89.92,-4.265858225431971,1.1481359105317714,99.5,96.0,80.0,0
1,18,10,88.26,47413.94134028787,94.6,-1.2338014045993952,541.0196816757943,112.0,97.5,80.0,1
1,18,11,82.44,67703.99103504182,90.01,-1.6080480817675422,18.758608482063643,73.0,91.0,80.0,1
1,18,12,86.05,64639.386078390125,90.63,-1.5264492210037008,0.0,15.5,70.5,80.0,1
1,18,13,84.3,90346.88506548372,90.34,-2.4129049519921293,0.0,37.5,47.0,60.0,1
1,18,14,84.84,72305.48538525311,91.35,-0.8811722713231335,0.0,7.0,56.5,80.0,1
1,18,15,81.27,104535.91364077572,92.72,1.31595257987484,0.0,135.5,39.0,80.0,0
1,18,16,72.08,81863.50695544358,93.98,3.1447685569636823,18.06213301517527,17.0,0.0,60.0,1
1,18,17,83.75,65115.60178775653,94.68,4.8483606699912105,45.158387577434404,0.0,1.5,80.0,0
1,18,18,76.79,23154.28603010994,92.21,4.395190429220575,27.717047520126346,7.0,7.0,80.0,1
1,18,19,80.22,0.0,92.31,2.7264272194541985,0.0,74.0,16.0,60.0,1
1,18,20,86.79,0.0,90.99,0.48695415918689255,0.0,42.0,12.5,60.0,0
1,18,21,71.47,1781.5798851158193,87.0,-3.0514981461386848,8.850076317036752,90.5,15.5,70.0,0
1,18,22,78.48,3368.2570989281485,86.63,-3.9379915374597227,39.67640284734918,0.0,6.5,70.0,0
1,18,23,72.81,1260.0624675611557,84.35,-7.029458925692418,0.0,5.0,0.5,60.0,1
1,19,0,85.44,989.1339105823672,87.98,-5.561720587183426,4.264815900349492,0.0,0.0,70.0,0
1,19,1,80.1,228.25678561708852,85.87,-7.91300217462139,5.315630911375003,0.0,17.0,60.0,1
1,19,2,73.09,0.0,84.74,-7.4586812127774955,3.3573977341650343,108.0,8.0,50.0,1
1,19,3,83.24,343.9565273433847,85.69,-7.496989504716958,13.967845798837907,0.5,21.5,60.0,0
1,19,4,80.77,1387.933224670944,88.4,-5.256656328591411,0.0,3.0,12.0,60.0,1
1,19,5,72.19,0.0,92.57,-4.488713894069863,0.0,0.0,38.5,60.0,0
1,19,6,74.21,11469.134396320946,105.3,-0.9521917923259127,0.0,95.5,70.5,80.0,1
1,19,7,83.57,23531.285902143376,109.16,1.7238575471010908,0.0,18.5,7.5,80.0,1
1,19,8,81.49,20739.713072219976,108.2,2.2347538828768854,0.0,4.5,0.5,80.0,0
1,19,9,96.82,17835.584992115306,107.86,2.9614806118987627,1958.968564096547,0.5,2.0,70.0,1
1,19,10,95.23,9140.108027820757,105.03,3.4091281694054754,1097.7703213921154,0.0,0.0,70.0,1
1,19,11,87.94,40139.85146395836,102.43,2.362057029388207,1308.4766169215466,0.0,10.0,60.0,0
1,19,12,88.91,48202.77846297262,102.52,0.6387054946303203,1582.669416411694,0.0,5.0,70.0,1
1,19,13,93.28,42421.370725281835,99.32,-0.9328171228817623,995.2866853339913,0.0,0.0,60.0,1
1,19,14,88.19,57919.033027298276,101.59,-0.5860586955480914,630.4668212127132,2.0,4.5,80.0,1
1,19,15,77.98,87079.25016000873,106.12,1.1277823206404005,22.29395354177358,13.5,0.0,80.0,0
1,19,16,82.58,88305.45963591838,108.02,3.8846125399431233,23.784570867475882,31.0,6.5,80.0,0
1,19,17,72.21,58443.7450018656,111.35,5.817038620262407,0.0,93.5,0.0,80.0,1
1,19,18,74.86,25695.58095393756,107.17,4.250398990822817,9.127211175767327,3.5,0.0,80.0,1
1,19,19,80.66,0.0,105.15,1.9960102388719396,34.04472319440213,0.0,0.0,60.0,1
1,19,20,80.88,2521.8313764133973,99.93,-0.5761720865531444,0.0,24.0,4.5,60.0,1
1,19,21,82.22,0.0,96.44,-3.1996930821852874,0.0,39.0,23.5,70.0,1
1,19,22,80.67,2588.05692571922,93.51,-4.475004633968003,0.0,3.5,26.0,70.0,1
1,19,23,71.13,21.815843016574636,90.34,-5.27895452675762,29.578759848596622,68.0,0.0,60.0,0
1,20,0,78.72,0.0,86.2,-6.807748908579263,0.0,0.0,10.0,70.0,0
1,20,1,79.79,2799.8922688592315,84.85,-6.433694952486103,0.0,4.5,0.0,50.0,0
1,20,2,85.59,0.0,85.92,-6.47361619996086,13.136608430831139,35.0,0.0,60.0,1
1,20,3,82.72,0.0,85.52,-6.3324516908153194,0.0,7.5,17.5,60.0,1
1,20,4,79.43,0.0,87.84,-6.736464972716663,0.0,87.0,6.5,60.0,1
1,20,5,72.4,0.0,91.87,-5.829885746467091,0.0,2.5,0.0,60.0,1
1,20,6,82.5,14405.841156422046,104.34,-1.1155999002559975,43.17975114587879,7.0,7.0,80.0,1
1,20,7,77.06,25624.589583979767,108.63,1.5311019394343348,14.785933507917001,41.5,6.5,80.0,1
1,20,8,78.3,33360.13539418073,109.24,1.8722895876116399,0.0,9.5,2.5,80.0,1
1,20,9,84.94,58761.9363606807,107.41,0.9200305511171969,3.9909872011547316,6.5,0.0,80.0,1
1,20,10,82.13,71470.3830950784,105.32,2.457411549287772,14.87067211021762,2.5,0.0,80.0,0
1,20,11,71.31,105709.83608595339,102.7,3.3869178101225264,0.0,2.5,37.5,80.0,1
1,20,12,86.96,87065.53144290131,100.71,3.700863196245488,0.0,4.5,38.5,80.0,1
1,20,13,77.56,115593.93655916401,101.13,5.522174595303698,0.0,12.5,19.0,80.0,0
1,20,14,74.22,97178.0638538418,101.12,6.808114734147434,0.0,55.5,4.5,80.0,1
1,20,15,81.96,99653.75621862654,105.52,9.09365858413594,25.37551016508813,0.0,0.0,80.0,0
1,20,16,82.24,87106.13381752938,108.15,10.558239722362211,0.0,5.5,15.0,80.0,1
1,20,17,83.37,64468.136694799956,111.25,12.422964207679723,44.96532977498678,0.0,16.0,80.0,1
1,20,18,78.4,25924.98893773572,108.36,11.804225190717913,30.524602082590345,0.0,14.0,60.0,1
1,20,19,86.69,90.07491629607846,104.92,9.671159454490493,22.595704956378643,27.0,30.0,60.0,1
1,20,20,85.04,0.0,102.15,7.860418740710679,0.0,90.0,18.5,60.0,1
1,20,21,80.76,2949.305185765882,96.47,6.242652928694033,0.0,99.5,0.0,60.0,1
1,20,22,83.24,0.0,94.26,3.0157893814944803,0.0,0.0,1.0,60.0,1
1,20,23,86.33,421.58121438265033,89.84,0.8477442173978786,52.39869735281582,95.5,3.0,60.0,1
1,21,0,73.86,0.0,85.87,-1.9524056136399102,0.0,0.0,0.0,60.0,0
1,21,1,82.03,2901.2106989428057,84.8,-2.4994726133688094,3.7516967866882673,0.0,6.0,60.0,0
1,21,2,100.0,2243.9331633888783,84.35,-3.6171871146293264,1677.5314699657754,63.0,5.5,50.0,0
1,21,3,84.56,0.0,86.69,-3.940121162407557,54.68490738660084,30.0,0.0,70.0,1
1,21,4,71.78,1425.3540443296622,89.01,-3.035294177787519,10.22299145057428,88.0,6.5,50.0,0
1,21,5,84.69,0.0,91.56,-3.507378770716944,21.194281786553624,57.0,32.0,70.0,1
1,21,6,71.86,14074.030908589988,105.63,0.32170326448461395,39.337937484148235,57.0,16.0,80.0,0
1,21,7,84.49,25297.94615277902,109.1,1.8658369379350435,21.10485793932241,113.5,2.5,80.0,0
1,21,8,86.12,26984.13723185756,109.75,2.702446559933199,0.0,0.0,6.5,80.0,1
1,21,9,75.95,56844.687572136376,106.86,3.2443896886096035,37.631945088602826,24.0,14.0,60.0,1
1,21,10,72.91,84447.33858701338,104.22,1.1879230012028417,0.0,6.0,1.0,80.0,1
1,21,11,79.72,109426.19168523213,103.29,3.0264592340621954,4.700270064050274,0.0,0.0,80.0,1
1,21,12,73.81,105940.67466572525,101.05,3.943401105603459,39.734470547877756,4.5,4.5,80.0,1
1,21,13,81.95,108302.76259537444,99.0,6.785713593558569,8.835110979683911,0.0,4.5,80.0,0
1,21,14,75.0,113313.95565491388,101.09,9.079009384734668,38.916588497453795,28.0,17.0,80.0,1
1,21,15,76.86,79762.8048440859,105.74,11.86697384423567,7.944537045440454,7.5,2.0,80.0,1
1,21,16,72.91,63255.67844387902,107.61,13.799153002433817,34.360959344620376,86.5,6.0,80.0,1
1,21,17,74.31,61264.33553453482,110.59,14.74549775988228,0.0,5.5,22.0,80.0,0
1,21,18,73.97,26087.234079291862,107.95,14.02077278179098,0.41630802349172213,34.0,18.0,80.0,1
1,21,19,75.87,4535.1454567379515,105.1,12.277682875385615,0.0,110.0,14.5,70.0,1
1,21,20,71.27,338.1872184201451,101.95,8.834729057391153,0.0,24.5,0.0,60.0,1
1,21,21,79.44,0.0,97.59,4.421700583272385,21.085464443007385,0.0,3.0,60.0,1
1,21,22,79.77,1376.5012233862203,93.7,2.299045831888169,20.257151065055453,48.5,5.0,50.0,0
1,21,23,77.34,159.17148098823114,89.17,-1.913795208751925,0.0,73.5,0.0,50.0,1
1,22,0,79.82,1655.5913418714088,85.94,-4.078849247470242,0.0,0.0,27.5,60.0,0
1,22,1,75.16,0.0,85.62,-7.602669662852118,40.1571785825254,1.5,2.5,60.0,1
1,22,2,75.86,1222.9912367107133,85.64,-6.635483108428221,23.4638901755128,7.5,4.5,50.0,1
1,22,3,86.08,0.0,86.09,-6.785550073577884,32.60954744376374,0.0,29.0,70.0,1
1,22,4,86.24,3037.2342009652657,88.94,-6.717220175492082,13.521243510389933,69.0,55.0,50.0,1
1,22,5,80.16,0.0,90.92,-4.91882089688097,14.84499845222751,0.0,65.0,50.0,1
1,22,6,82.12,17634.01276048242,105.11,-1.7189006995321021,16.091840368186006,38.5,95.0,60.0,0
1,22,7,81.92,29787.00931567938,108.15,1.5971146230606923,0.0,85.0,114.5,80.0,1
1,22,8,80.97,30705.55718673837,109.98,1.4670911635007216,25.701452215773557,184.5,67.5,80.0,1
1,22,9,85.58,55395.722548218415,106.42,1.1340878593351196,0.0,30.0,57.5,80.0,0
1,22,10,84.5,78736.59280609395,104.0,1.0426068875035424,0.0,149.0,31.5,80.0,1
1,22,11,77.19,97159.36007834559,103.15,1.787488358151791,19.620068666622565,17.5,14.5,80.0,1
1,22,12,85.54,101066.67914171619,99.93,3.9455539637198918,21.31364396717501,1.0,6.5,80.0,1
1,22,13,72.23,80083.38715504309,98.94,5.000934838908117,4.725300859381717,0.5,5.0,80.0,1
1,22,14,95.93,54349.31552528323,102.64,6.1937460637030854,894.0549403476605,6.5,19.0,60.0,0
1,22,15,74.75,71409.40346997889,104.62,6.863936461981219,14.122444690151411,4.0,48.5,80.0,1
1,22,16,86.71,52923.16621785374,107.44,8.23136658012209,23.99515582107473,124.0,63.0,60.0,1
1,22,17,79.98,24590.06439771743,110.48,8.985868410911202,451.30196549432344,34.0,88.0,80.0,1
1,22,18,83.91,18588.260523019348,105.99,8.71711477936573,32.995685865827866,134.0,106.5,80.0,1
1,22,19,100.0,5741.70369855976,104.9,8.287904970886354,1482.3431470052974,63.0,97.0,50.0,0
1,22,20,83.88,0.0,99.88,6.1426762574864515,88.1254823167402,9.5,46.0,50.0,1
1,22,21,87.06,0.0,97.4,4.250570456993738,129.92808992330774,117.0,83.5,60.0,1
1,22,22,89.27,1560.102564300481,93.51,3.6078392097251526,1218.8631508966262,185.0,31.5,70.0,1
1,22,23,76.13,2377.90178460335,88.11,4.251753738634427,100.0605529870731,67.0,5.5,50.0,1
1,23,0,85.25,0.0,86.52,4.332075639437729,1120.073970306163,0.0,35.0,60.0,0
1,23,1,81.8,1736.5521992114452,83.47,4.428197681430593,54.05662294817384,2.0,3.0,60.0,1
1,23,2,82.82,0.0,82.73,2.4784592735749342,11.578513655723702,31.0,23.0,60.0,1
1,23,3,76.63,0.0,85.94,2.539806066414913,74.34253996689772,87.5,58.5,70.0,1
1,23,4,78.62,463.7005140454602,86.87,2.0748944134189844,17.541385308543497,48.0,75.5,60.0,1
1,23,5,82.62,1294.5511347924041,88.93,0.5694633948006477,16.431059775068245,0.0,20.5,50.0,0
1,23,6,73.13,15696.291691453138,95.95,-0.5532644768902694,0.0,2.5,55.0,80.0,1
1,23,7,77.53,29277.203548142385,103.94,2.24931178887679,0.0,1.0,0.0,80.0,1
1,23,8,86.38,33830.607138655185,105.65,1.2263706268076005,23.28916079504345,4.5,41.0,80.0,1
1,23,9,85.65,36012.05609518002,102.82,1.470999303527377,0.0,2.5,0.5,80.0,0
1,23,10,73.82,66882.7016476782,100.8,2.7644736539380785,30.481816710449298,94.0,0.0,80.0,1
1,23,11,86.57,106048.04582935931,100.99,5.13947973815976,0.0,92.5,7.0,80.0,0
1,23,12,74.7,107950.57469788214,104.74,5.810553004136595,19.27554022617386,6.5,0.0,80.0,1
1,23,13,83.74,105718.41981768003,105.87,8.827558709622872,0.0,84.0,0.0,80.0,0
1,23,14,79.86,80332.49934861963,103.86,11.025200063215856,14.73954180507995,5.5,0.0,80.0,0
1,23,15,73.04,83535.98089445637,104.4,11.784515922195215,0.0,64.0,2.0,80.0,1
1,23,16,79.53,105291.32942538556,102.14,12.269454065959383,12.244151105034486,0.0,0.0,80.0,1
1,23,17,80.06,75949.6006236543,100.38,12.941270309830266,0.0,0.0,0.0,80.0,1
1,23,18,74.28,52130.3328954953,98.61,13.771187748001719,0.0,65.0,0.0,80.0,1
1,23,19,86.51,19669.548267745588,98.69,11.805202039366941,3.2027830972818934,4.5,4.0,80.0,1
1,23,20,72.99,0.0,98.0,10.55156417624706,0.0,10.0,0.0,50.0,0
1,23,21,73.4,0.0,94.58,8.109658318523135,0.0,89.0,0.0,70.0,1
1,23,22,85.41,0.0,92.63,6.1222976201425485,0.0,0.0,23.0,60.0,0
1,23,23,77.13,0.0,86.85,4.113750311076735,0.0,41.0,63.0,60.0,0
1,24,0,79.81,1273.9563509504192,86.02,2.2593485825786592,0.0,141.5,60.0,60.0,0
1,24,1,79.74,1623.079040071373,82.24,0.1534455365938111,0.0,38.5,69.0,70.0,0
1,24,2,78.25,0.0,84.77,-2.8676446297302185,28.742162146700224,53.5,97.5,60.0,1
1,24,3,82.0,0.0,84.53,-3.4289974380850214,36.15602794982344,102.5,50.0,70.0,1
1,24,4,83.96,0.0,85.06,-5.56320515517045,7.688065927945357,114.5,0.0,70.0,1
1,24,5,73.39,0.0,89.48,-5.711007528403851,20.00105093337059,0.5,0.0,70.0,1
1,24,6,80.08,13885.223864751319,87.9,-5.91436007740461,27.689621860470524,22.5,6.5,80.0,0
1,24,7,84.22,21260.371028040372,91.41,-3.7198233704845927,57.2342674227596,0.0,0.0,80.0,1
1,24,8,74.47,22728.262535882037,95.86,-2.455475893601448,38.95287675062968,30.5,0.5,80.0,1
1,24,9,81.32,42514.703227985425,101.47,-0.051029491226260076,4.664220989139951,4.0,0.0,60.0,1
1,24,10,85.71,74999.32026457856,97.42,1.5561563371506868,0.0,0.0,1.5,80.0,1
1,24,11,72.41,69269.05271419525,97.36,3.367406666247553,0.0,90.0,0.0,80.0,0
1,24,12,76.85,76008.92800193452,93.77,2.033411308124769,13.60281947403615,0.0,0.0,80.0,0
1,24,13,84.07,99991.01808801338,95.32,3.0206987688837112,0.0,0.0,0.0,80.0,1
1,24,14,83.72,85497.42063563595,95.17,5.65169439200272,6.268255887213145,1.5,3.5,80.0,0
1,24,15,100.0,57256.52088181724,96.66,5.21857889453195,1459.3340682842547,0.0,0.0,50.0,1
1,24,16,74.48,105676.55876179026,96.09,5.5391909040379845,11.106479497148738,2.5,1.5,80.0,1
1,24,17,84.9,85984.73029617443,98.74,7.9170719188407785,0.0,8.0,24.0,80.0,0
1,24,18,86.12,43337.13458253321,99.94,9.650053038522115,0.0,4.0,54.5,80.0,1
1,24,19,76.92,13975.01661572278,98.88,9.345697189725888,21.979900183370084,76.0,0.0,80.0,1
1,24,20,72.06,0.0,98.99,6.7551023538578665,8.629378779570061,38.0,7.0,50.0,1
1,24,21,80.96,0.0,95.34,6.547261142843344,54.948481081669286,28.0,4.5,50.0,1
1,24,22,79.01,0.0,93.44,4.064818344726775,656.3854754138993,23.0,10.0,60.0,1
1,24,23,86.93,0.0,89.0,3.1811042602022623,0.0,79.0,21.5,70.0,1
1,25,0,79.34,1473.253747597352,83.56,-0.7109410006653761,0.0,29.0,62.0,70.0,0
1,25,1,82.99,2386.113937736795,82.91,-1.8773479661535144,13.054944437981097,12.0,20.5,60.0,1
1,25,2,79.11,1098.5576123101985,82.51,-4.4017582370914035,0.0,0.0,0.0,60.0,1
1,25,3,80.67,969.5413364921782,81.7,-6.978287397211553,0.0,88.5,0.0,70.0,0
1,25,4,72.04,0.0,81.72,-7.862678716814964,0.0,0.0,0.0,70.0,0
1,25,5,82.96,300.9098986416589,82.21,-8.834110966685893,88.38119781455072,42.0,3.0,70.0,0
1,25,6,84.62,19177.904799603963,83.51,-7.246038813580961,0.0,94.0,6.0,60.0,1
1,25,7,83.25,31193.123118890155,84.52,-7.197491937873177,0.0,0.5,4.0,80.0,0
1,25,8,78.59,44035.46284604188,85.0,-6.757570754750745,9.947394211219327,81.0,1.5,80.0,1
1,25,9,76.19,47773.03808695916,89.58,-5.5579514899377225,0.0,0.0,0.0,80.0,1
1,25,10,91.16,49648.49274360549,92.82,-2.2880632807445838,1634.0708380121134,2.0,29.5,60.0,1
1,25,11,97.61,59420.49788132067,89.86,-3.713440813083251,1661.8935342677719,67.0,34.5,60.0,1
1,25,12,73.27,89642.98431829017,90.03,-3.0247000491711256,0.0,5.0,7.5,80.0,1
1,25,13,83.24,101928.79966545003,90.08,-0.7851337149121771,0.0,45.0,2.0,80.0,1
1,25,14,87.0,87911.58122875309,89.04,1.9387664350759721,11.995276235066674,58.5,5.5,80.0,0
1,25,15,71.65,92518.2328223344,89.67,4.046742671571241,2.9894912421626594,2.0,1.5,80.0,1
1,25,16,84.97,59901.218953028074,91.31,6.121401462714982,360.7903250341039,3.0,0.0,80.0,1
1,25,17,93.33,42726.558995903164,94.13,6.604459914017893,1035.315008397849,3.0,6.0,80.0,0
1,25,18,86.43,21694.790291098896,92.07,7.971795103345365,1441.872681827721,91.0,7.0,80.0,1
1,25,19,79.63,13277.002234793521,91.43,7.925249157809717,35.5492040685203,21.5,22.0,80.0,1
1,25,20,85.64,1212.4758415632484,90.06,5.859451158435808,0.0,2.5,54.5,70.0,0
1,25,21,86.03,570.6029532804318,88.2,4.187422021629036,0.0,79.5,14.0,60.0,1
1,25,22,75.27,0.0,86.94,1.1491162219877753,20.985016878201275,62.5,46.0,60.0,1
1,25,23,71.98,0.0,84.54,-2.514148184758802,73.60598365658781,2.5,0.5,60.0,1
1,26,0,77.84,0.0,86.56,-3.185855917920539,57.543085513361774,85.5,6.5,50.0,0
1,26,1,84.49,0.0,84.75,-5.712196016879901,37.41482864819664,41.0,0.0,50.0,1
1,26,2,72.42,0.0,86.15,-8.264554438750395,0.0,0.0,7.0,70.0,0
1,26,3,77.15,0.0,85.78,-6.9393781120735705,71.4361613156515,5.5,18.5,60.0,1
1,26,4,77.51,0.0,89.62,-6.589462171884922,15.199427642943848,129.0,1.0,60.0,1
1,26,5,75.01,334.9085702781609,92.04,-5.229111046395496,0.0,0.0,29.0,50.0,0
1,26,6,82.76,14655.747537099705,102.7,-0.06190356639294048,0.0,5.0,24.5,80.0,1
1,26,7,75.79,33194.31713346727,110.17,1.102507297239115,0.0,3.0,50.0,80.0,0
1,26,8,86.0,42676.93030599947,109.39,2.0265138699854433,4.47555706316986,5.0,5.0,80.0,0
1,26,9,81.7,63742.09840121644,107.25,2.0615547122183773,0.0,7.5,0.0,80.0,1
1,26,10,84.06,72111.02460117807,106.23,1.434878818210096,0.0,1.5,2.0,80.0,0
1,26,11,77.88,105992.18309979647,102.48,1.0744975267884318,0.0,0.0,27.5,80.0,1
1,26,12,72.55,108776.49633715075,101.22,2.887498409443091,0.0,6.5,2.5,80.0,0
1,26,13,85.46,111558.41261160259,99.08,5.371061059052418,0.0,72.0,0.0,80.0,0
1,26,14,72.03,100441.59202693595,102.31,7.1711274306412776,0.0,0.0,14.0,80.0,1
1,26,15,75.03,105161.39353378712,104.5,9.250194560378453,2.249912254129346,7.5,7.5,80.0,1
1,26,16,73.19,106603.70080460055,107.99,11.842043479998155,0.43257510905805563,6.5,0.0,80.0,1
1,26,17,78.24,83672.69210993043,110.04,13.510181561875193,21.693873297016637,1.0,0.0,80.0,1
1,26,18,79.59,55110.42550336954,106.58,13.9031365442694,0.0,4.5,8.0,80.0,1
1,26,19,83.38,17698.49821688192,105.23,14.153716717761155,0.0,11.5,0.0,80.0,1
1,26,20,74.67,1567.9653871738137,102.46,12.080768935835048,19.289428767840324,61.0,0.0,50.0,1
1,26,21,77.52,3803.173463603259,97.23,8.090485821420696,0.0,55.0,5.0,60.0,0
1,26,22,95.24,898.6772211444234,94.89,5.665548680029786,1955.6088746770126,100.0,0.0,70.0,0
1,26,23,74.41,2922.807333978927,89.17,2.9141996342157768,8.430362529853362,51.0,6.5,60.0,1
1,27,0,86.8,0.0,88.11,2.038976684305954,8.858738214636661,82.5,0.0,60.0,0
1,27,1,75.09,0.0,84.23,0.895609209854909,62.02209334337648,64.5,0.0,60.0,0
1,27,2,81.16,0.0,83.49,0.14223485141332232,18.483446950644023,66.0,15.5,60.0,1
1,27,3,85.58,101.16386591328323,86.39,-0.9900861859821694,0.0,95.0,4.5,60.0,1
1,27,4,71.46,0.0,89.8,-1.6339003027606747,0.4432425363421742,23.0,7.0,60.0,1
1,27,5,73.82,717.8081287575737,90.38,-3.005558648159632,0.0,0.0,37.5,60.0,1
1,27,6,84.35,16616.456302185743,104.97,0.7520087080732349,0.2638726629457072,6.5,3.5,80.0,1
1,27,7,72.95,25442.336906667526,110.17,1.3093780644523225,0.0,14.5,7.0,80.0,1
1,27,8,71.46,32618.74399430037,109.36,2.6611612241575564,0.0,0.0,0.0,80.0,1
1,27,9,85.2,62354.21251159792,107.92,1.6758033983171357,9.905228708336052,59.5,35.0,80.0,1
1,27,10,72.99,93836.7499829109,105.64,2.8338988308865356,0.0,133.5,54.0,80.0,1
1,27,11,73.83,105542.2156040108,102.76,3.7854294112789653,0.0,2.5,20.5,80.0,0
1,27,12,78.09,101447.70778018527,100.62,5.060526111385342,0.0,6.0,46.5,60.0,1
1,27,13,74.05,110227.54044389978,101.4,8.008438219965681,0.0,106.0,17.0,80.0,1
1,27,14,72.98,78060.3229580606,102.83,11.16964585698502,0.0,0.0,10.5,80.0,1
1,27,15,75.83,107017.12329207413,105.43,13.429291031144222,26.992373037148692,0.0,14.0,80.0,1
1,27,16,82.27,80534.33428527944,109.06,16.074127820730013,0.0,95.0,47.0,80.0,0
1,27,17,85.62,77572.74502826777,111.15,17.141573367827537,0.0,71.5,38.5,80.0,1
1,27,18,80.79,50108.34953459373,106.93,16.70972435736054,0.0,23.0,32.5,80.0,1
1,27,19,78.72,9943.240534031625,103.66,14.608800597626509,0.0,71.5,43.0,80.0,1
1,27,20,83.68,0.0,100.0,13.337529181949785,36.98572609488632,100.5,4.5,50.0,1
1,27,21,86.18,0.0,96.76,11.483389865232052,0.0,2.0,1.5,60.0,1
1,27,22,87.66,0.0,92.93,8.86684883056749,438.16992787784835,3.0,0.0,60.0,1
1,27,23,75.47,0.0,88.86,6.600235380598765,2.3856208578867926,0.0,0.0,60.0,0
1,28,0,73.86,0.0,85.69,4.97512171994613,15.340293057219986,20.5,22.5,70.0,0
1,28,1,71.9,0.0,85.07,3.1119269433105905,2.567449856359029,12.5,35.5,60.0,0
1,28,2,86.77,0.0,86.07,3.346733265876428,5.205175071846971,90.0,0.0,50.0,1
1,28,3,71.82,29.05919658260766,87.03,2.9976412647460204,5.0274477316287305,0.0,29.5,60.0,1
1,28,4,86.64,0.0,89.01,1.7110040132313953,27.385457607612853,49.0,0.0,60.0,1
1,28,5,92.79,0.0,92.14,1.3508063687966454,1332.7411894915147,0.0,3.0,70.0,1
1,28,6,84.57,7484.728175831025,103.1,6.607402808360044,1136.540790504543,6.0,0.0,60.0,1
1,28,7,93.84,12720.175781036301,110.03,9.485633262003192,987.0643173910895,63.5,1.5,60.0,1
1,28,8,99.72,18977.094634468544,109.39,11.45577878065997,1282.9204244016366,2.5,0.0,80.0,0
1,28,9,75.01,35614.2714787879,107.73,12.782186442906177,0.0,68.0,0.0,80.0,1
1,28,10,75.19,95363.35829174817,106.22,14.015984584367887,17.46863759388882,4.5,28.0,80.0,0
1,28,11,86.72,94020.38866973926,102.14,13.928992991149187,0.0,120.0,26.5,80.0,1
1,28,12,84.18,106011.53699251448,100.65,14.11019100003293,9.594224129544003,114.5,58.0,80.0,1
1,28,13,76.99,106424.07762381164,99.09,13.951953915924161,0.0,27.0,10.0,60.0,1
1,28,14,75.41,81194.47689133711,103.29,14.970867866209668,0.0,62.5,0.0,60.0,0
1,28,15,72.17,98246.9813799384,105.89,14.891874243655048,41.4061970229369,79.0,0.0,80.0,0
1,28,16,83.9,101738.38404566517,109.38,17.162475352556786,0.0,4.5,45.0,60.0,0
1,28,17,85.58,92739.0013029428,110.51,18.22925801112323,0.0,0.0,0.0,60.0,1
1,28,18,82.47,41419.54069447054,106.58,16.416228553043005,0.0,5.0,0.0,80.0,1
1,28,19,72.0,12264.688560009354,105.59,15.289255823258205,0.0,4.5,41.0,80.0,1
1,28,20,81.36,0.0,99.9,13.421129413848425,18.678993223110332,123.5,32.5,60.0,1
1,28,21,75.55,749.9926823759463,97.14,9.474590789405024,69.38124835479451,139.0,48.5,50.0,1
1,28,22,78.06,0.0,94.13,6.5222785361337445,0.0,0.0,5.0,60.0,1
1,28,23,78.32,0.0,90.29,5.326995721348716,19.05600379458758,18.5,0.0,70.0,0
1,29,0,92.22,0.0,87.85,1.7990856633055121,830.4965412156919,32.5,2.5,60.0,0
1,29,1,92.36,417.5418198211664,84.5,2.0945790158704782,2047.4326872598801,0.0,6.0,60.0,1
1,29,2,82.8,1928.527500850198,84.54,2.551480759458196,28.801582228196324,6.0,42.0,60.0,1
